id,titre,description,prix,surface,type_local,type_local_code,type_transaction,type_vendeur,location_id,thumbnail_url,image_urls,images_detailed,sources,contacts,nb_sources,nb_sources_with_urls,nb_contacts,nb_contacts_actifs,nb_ads_total,nb_ads_actifs,flags,first_seen_at,created_at,modified_at,price_dropped_at,page,scraped_at,latitude,longitude
62897,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Hammam Sousse
Hammam Sousse
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +2...","
850",120,Appartement,1,Location,Agence,Hammam Sousse : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359628/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359628/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359632/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359629/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359633/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/images/team_member/production/1420.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/images/team_member/production/1423.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63540,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+1 en location
Video
visite 360°
Photos
Plan
Map...","
950",90,Appartement,1,Location,Agence,La Corniche : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366432/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366432/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366431/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366433/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366434/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63306,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+1 en location
Video
visite 360°
Photos
Plan
Map...","
450",60,Appartement,1,Location,Agence,La Corniche : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/364017/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/364017/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/363985/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/364016/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/363984/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63068,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sahloul
Sahloul 4
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +12
S+3 en l...",1550,120,Appartement,1,Location,Agence,Sahloul 4 : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361085/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361085/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361084/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361082/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361039/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1411.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1388.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1365.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/935.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63544,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+2 en location
Video
visite 360°
Photos
Plan
Map...",1000,100,Appartement,1,Location,Agence,La Corniche : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366439/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366439/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366461/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366438/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366437/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63287,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sahloul
Sahloul 4
S+1 en location
Video
visite 360°
Photos
Plan
Map
 +3
S+1 en lo...","
800",55,Appartement,1,Location,Agence,Sahloul 4 : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63287/images/366570/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63287/images/366570/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63287/images/366569/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63287/images/366574/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63287/images/366573/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1411.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1388.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1365.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/935.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63528,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sahloul
Sahloul 4
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +6
S+2 en lo...",1100,68,Appartement,1,Location,Agence,Sahloul 4 : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63528/images/366532/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63528/images/366532/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63528/images/366497/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63528/images/366498/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63528/images/366500/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1411.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1388.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1365.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/935.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63058,Studio en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Hergla
Hergla
Studio en location
Video
visite 360°
Photos
Plan
Map
 +4
Studio en ...","
750",40,Appartement,1,Location,Agence,Hergla : Studio en location,https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/63058/images/361230/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/63058/images/361230/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/63058/images/361231/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/63058/images/361236/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/estates/63058/images/361228/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/images/team_member/production/840.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/images/team_member/production/842.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/images/team_member/production/853.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssgh1/images/team_member/production/843.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
62921,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sahloul
Sahloul 4
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +5
S+3 en lo...",1500,120,Appartement,1,Location,Agence,Sahloul 4 : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/62921/images/366577/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/62921/images/366577/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/62921/images/366576/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/62921/images/366579/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/62921/images/366581/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1411.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1388.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1365.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/935.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63437,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sahloul
Sahloul 4
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +9
S+2 en lo...","
850",100,Appartement,1,Location,Agence,Sahloul 4 : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63437/images/366568/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63437/images/366568/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63437/images/366557/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63437/images/366560/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63437/images/366561/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1411.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1388.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1365.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/935.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,8,2026-02-15 21:24:08,N/A,N/A
63067,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Hammam Sousse
Hammam Sousse
S+1 en location
Video
visite 360°
Photos
Plan
Map
S+1...",1100,74,Appartement,1,Location,Agence,Hammam Sousse : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/63067/images/361067/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/63067/images/361067/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/63067/images/361069/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/63067/images/361068/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/63067/images/361070/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/986.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/987.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/1298.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/1387.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
61886,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+2 en location
Video
visite 360°
Photos
Plan
Map...",1500,70,Appartement,1,Location,Agence,La Corniche : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/61886/images/361137/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/61886/images/361137/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/61886/images/361136/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/61886/images/361133/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/61886/images/361131/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
62967,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Khezama
Khezema Ouest
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +5
S+3 e...",1300,100,Appartement,1,Location,Agence,Khezema Ouest : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/62967/images/361944/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/62967/images/361944/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/62967/images/361925/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/62967/images/361942/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/estates/62967/images/361938/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/986.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/987.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/1298.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb6/images/team_member/production/1387.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
62882,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+1 en location
Video
visite 360°
Photos
Plan
Map...",1250,100,Appartement,1,Location,Agence,La Corniche : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/62882/images/359692/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/62882/images/359692/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/62882/images/359696/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/62882/images/359694/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/62882/images/359695/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
63070,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sahloul
Sahloul 4
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +6
S+2 en lo...",1400,100,Appartement,1,Location,Agence,Sahloul 4 : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63070/images/360964/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63070/images/360964/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63070/images/360962/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63070/images/360963/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63070/images/360939/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1411.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1388.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1365.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/935.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
62897,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Hammam Sousse
Hammam Sousse
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +2...","
850",120,Appartement,1,Location,Agence,Hammam Sousse : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359628/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359628/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359632/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359629/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/estates/62897/images/359633/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/images/team_member/production/1420.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb3/images/team_member/production/1423.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
63540,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+1 en location
Video
visite 360°
Photos
Plan
Map...","
950",90,Appartement,1,Location,Agence,La Corniche : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366432/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366432/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366431/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366433/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63540/images/366434/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
63306,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+1 en location
Video
visite 360°
Photos
Plan
Map...","
450",60,Appartement,1,Location,Agence,La Corniche : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/364017/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/364017/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/363985/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/364016/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63306/images/363984/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
63068,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sahloul
Sahloul 4
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +12
S+3 en l...",1550,120,Appartement,1,Location,Agence,Sahloul 4 : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361085/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361085/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361084/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361082/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/estates/63068/images/361039/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1411.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1388.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/1365.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/sscb2/images/team_member/production/935.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
63544,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Sousse
Sousse Centre Ville
La Corniche
S+2 en location
Video
visite 360°
Photos
Plan
Map...",1000,100,Appartement,1,Location,Agence,La Corniche : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366439/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366439/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366461/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366438/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/ssca6/estates/63544/images/366437/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,9,2026-02-15 21:24:08,N/A,N/A
