id,titre,description,prix,surface,type_immeuble,type_immeuble_code,type_transaction,type_vendeur,location_id,thumbnail_url,image_urls,images_detailed,sources,contacts,nb_sources,nb_sources_with_urls,nb_contacts,nb_contacts_actifs,nb_ads_total,nb_ads_actifs,flags,first_seen_at,created_at,modified_at,price_dropped_at,page,scraped_at
960908,A louer immeuble 3370m² en 74 pièces centre ville,"En exclusivité, La maison de l’immobilier vous propose la location d’un immeuble idéalement situé en plein cœur du centre-ville de Tunis. Érigé sur 6 niveaux, cet immeuble offre une superficie couverte de 3370 m² en 74 pièces sur un terrain de 804 m².

Le rez de chaussée abrite un hall d’accueil qui dessert une loge de gardien, un espace d’archive, 12 pièces de bureaux, une buvette et 3 points d’eau.

Du premier au cinquième étage, chaque niveau abrite 15 pièces de bureaux de différentes superficies et deux blocs sanitaire.

Un sous-sol pourra accueillir 21 voitures.

Cet immeuble est équipé d’un ascenseur et deux escalier .

La centrale de climatisation à été entièrement rounevlee, et la détection incendie a été installée en 2023.",45000.0,3370.0,Immeuble de bureaux,officeBuilding,rental,agency,5197.0,https://storage.googleapis.com/tayara-migration-yams-pro/d4/d4066c89-dd08-432c-b4c9-8ba15bb8461e,"[""https://storage.googleapis.com/tayara-migration-yams-pro/d4/d4066c89-dd08-432c-b4c9-8ba15bb8461e"", ""https://storage.googleapis.com/tayara-migration-yams-pro/42/42782324-e008-4eec-b85d-4063783b392f""]","[{""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/d4/d4066c89-dd08-432c-b4c9-8ba15bb8461e"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/67e66dabfd1c6385be3f2018/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/42/42782324-e008-4eec-b85d-4063783b392f"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/67e66dabfd1c6385be3f2018/?v=2""}]","[{""sourceId"": 2, ""url"": ""https://www.tayara.tn/item/67e66dabfd1c6385be3f2018/?v=2"", ""price"": 45000, ""sellerType"": ""agency"", ""lastModified"": ""2025-05-30 09:14:34""}]","[{""sellerType"": ""agency"", ""contactName"": ""Maison de l'immobilier"", ""active"": true}]",1,1,1,1,1,1,[],2025-03-28 10:45:21,2025-03-28 10:36:43,2025-05-30 09:14:34,2025-05-30 09:14:34,1,2026-02-12 13:22:09
1023089,Immeuble R3 haut standing au lac 3,"NEWKEY LAC 2 vous propose à la location un immeuble R3 haut standing – Zone d’Activité Kheireddine (Lac 3)

Louez cet immeuble premium dans son intégralité ou par étage, idéalement situé dans un quartier d'affaires stratégique.

 Aménagements haut de gamme :

Tourniquet de sécurité à l’entrée

Sous-sol aménagé avec cafétéria

Vue panoramique imprenable sur le lac à chaque étage

Toit aménageable

2 ascenseurs desservant tous les niveaux, jusqu’au toit

Surfaces disponibles :

RDC : 695 m²

1ᵉʳ étage : 735 m²

2ᵉ étage : 741 m²

3ᵉ étage : 758 m²

Sous-sol : 693 m²

Parties communes (cage d’escalier, ascenseurs) : 67 m²

Points forts :

Immeuble indépendant

Adresse premium au cœur du Lac 3

Idéal pour : sièges sociaux, centres d’affaires, bureaux d'entreprise
	
  Référence du bien: Ref8073a",220.0,693.0,Immeuble de bureaux,officeBuilding,rental,agency,5202.0,https://www.mubawab-media.com/ad/8/152/719F/h/thumb_1102051_property_xlarge_80374714.avif,"[""https://www.mubawab-media.com/ad/8/152/719F/h/thumb_1102051_property_xlarge_80374714.avif""]","[{""url"": ""https://www.mubawab-media.com/ad/8/152/719F/h/thumb_1102051_property_xlarge_80374714.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8152719/immeuble-r3-haut-standing-au-lac-3""}]","[{""sourceId"": 5, ""url"": ""https://www.mubawab.tn/fr/a/8152719/immeuble-r3-haut-standing-au-lac-3"", ""price"": 220, ""sellerType"": ""agency"", ""lastModified"": ""2025-05-30 01:30:11""}]","[{""sellerType"": ""agency"", ""contactName"": ""NewKey les berges du lac 2"", ""active"": true}]",1,1,1,1,1,1,[],2025-05-30 01:30:16,2025-05-30 01:30:11,2025-05-30 01:30:11,2025-05-30 01:30:11,1,2026-02-12 13:22:12
27595,Immeuble à Cité el Ghazela à usage médical ou bureautique,"A louer à la cité EL ghazela un immeuble haut standing, nouvellement construit, R+1, avec ascenseur, et jamais habité.
Cet immeuble est destiné à un usage bureautique, administratif ou médical. Il est situé sur une artère principale de La Cité El Ghazela et est proche de toutes les commodités.
L’immeuble est composé de 10 appartements de type S+1/S+2/S+3/S+4 et d’un local commercial spacieux non aménagé.
L’immeuble est réparti comme suit :
✓ Le 1er étage est composé de 04 appartements :
– 2 appartements de type S+2
– 1 appartement de type S+1
– 1 appartement de type S+3

✓ Le 2 ème étage est composé de 06 appartements :
– 1 appartement de type S+1
– 3 appartements de type S+2
– 1 appartement de type S+3
– 1 appartement de type S+4

Chaque appartement outre les salles destinées à accueillir des bureaux comprend 2 salles d’eau et une kitchenette. Il est aussi équipé de chauffage central.

✓ Le RDC comprend un Local à usage commercial d’une superficie totale de 300 m², non aménagé, afin de permettre au futur locataire de créer son espace sur mesure.
Ce local est idéal pour accueillir une agence bancaire, un showroom ou toute autre activité bureautique.

Pour plus d’informations veuillez contacter votre conseillère en immobilier REMAX ONE El Menzah1 Hanen",1200.0,300.0,Immeuble de bureaux,officeBuilding,rental,agency,429.0,,[],,"[{""sourceId"": 8, ""url"": ""https://www.bnb.tn/properties/immeuble-a-cite-el-ghazela-a-usage-medical-ou-bureautique/"", ""price"": 1200, ""sellerType"": ""agency"", ""lastModified"": ""2025-05-09 13:12:26""}]","[{""sellerType"": ""agency"", ""contactName"": null, ""active"": true}]",1,1,1,1,2,1,"[""elevator"", ""heating""]",2023-02-09 14:00:06,2023-02-09 14:00:06,2025-05-09 13:12:26,2023-02-09 14:00:06,1,2026-02-12 13:22:14
998245,🏢 Opportunité d'Investissement à La Marsa – Immeuble R+2 avec 6 Appartements en Location ! 💰,"✨ Immeuble R+2 à La Marsa – 6 Appartements en Location
📍 Emplacement : La Marsa, près de Cité Khalil
 💰 Prix : 990 000 TND (6600 TND/m²)
 📏 Superficie Totale : 150 m²
 🏠 Composé de : 6 appartements S+2 (6 chambres, 6 salons, 6 salles d'eau)
 🛠️ Année de construction : 2024
 🔒 Sécurité : Interphone
 🚗 Stationnement libre dans la résidence
 🔥 Chauffage central installé
 💸 Revenu locatif mensuel garanti
 📄 Forme juridique : Titre collectif
 📞 Réf. : TN1410
 📱 WhatsApp : <a type=""phone"">+21627XXXXXX</a>
 💬 Prix fixe : 950 000 TND, non négociable",990000.0,150.0,Immeuble de bureaux,officeBuilding,rental,agency,4957.0,https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542779551.webp,"[""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542779551.webp"", ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542782357.webp"", ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542782851.webp"", ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542788072.webp"", ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542783390.webp"", ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542786292.webp"", ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542784573.webp""]","[{""url"": ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542779551.webp"", ""sourceId"": 7, ""adUrl"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318""}, {""url"": ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542782357.webp"", ""sourceId"": 7, ""adUrl"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318""}, {""url"": ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542782851.webp"", ""sourceId"": 7, ""adUrl"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318""}, {""url"": ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542788072.webp"", ""sourceId"": 7, ""adUrl"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318""}, {""url"": ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542783390.webp"", ""sourceId"": 7, ""adUrl"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318""}, {""url"": ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542786292.webp"", ""sourceId"": 7, ""adUrl"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318""}, {""url"": ""https://img.cava.tn/cava/items/6720d455-425d-46de-93ce-ed820bc6dcc8/1746542784573.webp"", ""sourceId"": 7, ""adUrl"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318""}]","[{""sourceId"": 7, ""url"": ""https://www.cava.tn/immobilier/-opportunit-dinvestissement-la-marsa-immeuble-r2-avec-6-appartements-en-location--938318"", ""price"": 990000, ""sellerType"": ""agency"", ""lastModified"": ""2025-05-06 15:48:52""}]","[{""sellerType"": ""agency"", ""contactName"": ""oumaima leaders"", ""active"": true}]",1,1,1,1,1,1,[],2025-05-06 16:00:54,2025-05-06 15:48:52,2025-05-06 15:48:52,2025-05-06 15:48:52,1,2026-02-12 13:22:17
976537,,"Century 21 Prestige propose à la location un immeuble en plein centre de l’avenue Habib Bourguiba, Tunis. Avec ses 7 étages, il peut accueillir divers projets commerciaux ou de bureaux.

Caractéristiques principales :

• Superficie : 4 000 m²

• Loyer attractif : 180 DT/m²

• Espaces commerciaux de plusieurs superficies disponibles

• Salle polyvalente de 320 m² pour événements ou formations

• Plusieurs bureaux par étage

• Options de personnalisation disponibles

• Parking en sous-sol

Ce bâtiment convient pour :

• Siège social (banques, assurances, etc.)

• Gestionnaires immobiliers

• Activités commerciales ou professionnelles

Pour plus d’informations ou pour organiser une visite, contactez-nous par téléphone ou via WhatsApp au : <a type=""phone"">+21620XXXXXX</a>",720000.0,4000.0,Immeuble de bureaux,officeBuilding,rental,agency,4979.0,https://logis.fra1.digitaloceanspaces.com/8/Properties/97245/F1KP76hrmsdY03zZ.jpg,"[""https://logis.fra1.digitaloceanspaces.com/8/Properties/97245/F1KP76hrmsdY03zZ.jpg""]","[{""url"": ""https://logis.fra1.digitaloceanspaces.com/8/Properties/97245/F1KP76hrmsdY03zZ.jpg"", ""sourceId"": 11, ""adUrl"": ""https://century21.tn/property/un-immeuble-commercial-a-louer/""}]","[{""sourceId"": 11, ""url"": ""https://century21.tn/property/un-immeuble-commercial-a-louer/"", ""price"": 720000, ""sellerType"": ""agency"", ""lastModified"": ""2025-04-23 12:53:42""}]","[{""sellerType"": ""agency"", ""contactName"": ""CENTURY 21 Prestige"", ""active"": true}]",1,1,1,1,1,1,[],2025-04-23 12:00:43,2025-04-23 11:59:17,2025-04-23 12:53:42,2025-04-23 11:59:17,1,2026-02-12 13:22:26
757448,Immeuble bureautique bon standing à charguia 1,"l'agence darek immobilière propose à la location dans la zone d'affaire charguia 1,un beau immeuble haut standing de 4000 m², cet immeuble , il présente les caractéristiques suivantes :

-des plateaux en open plus des bureaux 

-acces facile par gp 10

- toilettes

-kitchenettes

place de parking extérieurs

-transport public

-double vitrage

-câblage réseau

-climatisation central

-terrasse

pour plus d'info merci de contacter notre agence au <a type=""phone"">+21651XXXXXX</a>/<a type=""phone"">+21699XXXXXX</a>",75000.0,4000.0,Immeuble de bureaux,officeBuilding,rental,agency,347.0,http://tunisie-annonce.com/upload2/202406/tunisie-annonce.com/photos/660363_20240604_105514.jpg,"[""https://www.affare.tn/image/06_2024_4ea2fd20.JPG"", ""https://www.affare.tn/image/06_2024_237fc5af.JPG"", ""https://www.affare.tn/image/06_2024_ba2d7971.JPG"", ""https://www.affare.tn/image/06_2024_7620ec3d.JPG"", ""https://www.affare.tn/image/06_2024_3bede66e.JPG"", ""https://www.affare.tn/image/06_2024_8bf97cc6.JPG""]","[{""url"": ""https://www.affare.tn/image/06_2024_4ea2fd20.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/immeuble-bureautique-4000-m-hs-a-charguia-1-211999""}, {""url"": ""https://www.affare.tn/image/06_2024_237fc5af.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/immeuble-bureautique-4000-m-hs-a-charguia-1-211999""}, {""url"": ""https://www.affare.tn/image/06_2024_ba2d7971.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/immeuble-bureautique-4000-m-hs-a-charguia-1-211999""}, {""url"": ""https://www.affare.tn/image/06_2024_7620ec3d.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/immeuble-bureautique-4000-m-hs-a-charguia-1-211999""}, {""url"": ""https://www.affare.tn/image/06_2024_3bede66e.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/immeuble-bureautique-4000-m-hs-a-charguia-1-211999""}, {""url"": ""https://www.affare.tn/image/06_2024_8bf97cc6.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/immeuble-bureautique-4000-m-hs-a-charguia-1-211999""}]","[{""sourceId"": 1, ""url"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3319707"", ""price"": 75000, ""sellerType"": ""agency"", ""lastModified"": ""2025-04-09 16:30:10""}, {""sourceId"": 6, ""url"": ""https://www.affare.tn/annonce/immeuble-bureautique-4000-m-hs-a-charguia-1-211999"", ""price"": 75000, ""sellerType"": ""agency"", ""lastModified"": ""2024-06-04 10:33:58""}]","[{""sellerType"": ""agency"", ""contactName"": ""Darek Immobilière "", ""active"": true}]",2,2,1,1,4,2,[],2024-06-04 10:02:05,2024-06-04 10:02:04,2025-04-09 16:30:10,2024-06-04 10:02:04,1,2026-02-12 13:22:35
962154,,"L’agence Idéal Immobilier vous propose à la location un bureau de 350m², situé en mezzanine dans un immeuble à usage bureautique aux Berges du Lac1.
Cet espace de travail comprend un en open space, 07 bureaux, deux salles d’eau, une kitchenette et une salle serveur.
Deux places de parking sont incluses pour plus de praticité.
Loyer : 6 500 DT/mois (HTVA)
Pour plus d’informations ou pour organiser une visite, contactez-nous au (+216) <a type=""phone"">+21653XXXXXX</a>.",6500.0,350.0,Immeuble de bureaux,officeBuilding,rental,agency,4942.0,https://fi-dari.tn/./uploads/1743690968971blob,"[""https://fi-dari.tn/./uploads/1743690968971blob"", ""https://fi-dari.tn/./uploads/1743690968965blob"", ""https://fi-dari.tn/./uploads/1743690968980blob"", ""https://fi-dari.tn/./uploads/1743690968974blob"", ""https://fi-dari.tn/./uploads/1743690968977blob"", ""https://fi-dari.tn/./uploads/1743690968951blob""]","[{""url"": ""https://fi-dari.tn/./uploads/1743690968971blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28235-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743690968965blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28235-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743690968980blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28235-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743690968974blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28235-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743690968977blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28235-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743690968951blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28235-1""}]","[{""sourceId"": 10, ""url"": ""https://fi-dari.tn/bien/Lac 1-AI28235-1"", ""price"": 6500, ""sellerType"": ""agency"", ""lastModified"": ""2025-04-03 15:36:08""}]","[{""sellerType"": ""agency"", ""contactName"": ""Agence Idéal Immobilier"", ""active"": true}]",1,1,1,1,1,1,"[""heating"", ""airConditioning"", ""parking""]",2025-04-03 15:45:29,2025-04-03 15:36:08,2025-04-03 15:36:08,2025-04-03 15:36:08,1,2026-02-12 13:22:43
962059,,"L’agence Idéal Immobilier vous propose à la location un bureau de 150m², situé au 1ᵉʳ étage d’un immeuble à usage bureautique aux Berges du Lac1.
Cet espace de travail se compose d’un hall d’entrée, de quatre bureaux spacieux, d’une salle d’eau et d’une kitchenette, offrant un cadre de travail confortable et pratique.
Une place de parking est mise à votre disposition. 
Loyer : 2 900 DT/mois (HTVA)
Frais de Syndic : 200 DT/mois.
Pour plus d’informations ou pour organiser une visite, contactez-nous au (+216) <a type=""phone"">+21653XXXXXX</a>
Retrouvez toutes nos offres sur www.idealimmo.tn",2900.0,150.0,Immeuble de bureaux,officeBuilding,rental,agency,4942.0,https://fi-dari.tn/./uploads/1743679278272blob,"[""https://fi-dari.tn/./uploads/1743679278272blob"", ""https://fi-dari.tn/./uploads/1743679278297blob"", ""https://fi-dari.tn/./uploads/1743679278301blob"", ""https://fi-dari.tn/./uploads/1743679278299blob"", ""https://fi-dari.tn/./uploads/1743679278303blob"", ""https://fi-dari.tn/./uploads/1743679278294blob"", ""https://fi-dari.tn/./uploads/1743679278305blob"", ""https://fi-dari.tn/./uploads/1743679278307blob"", ""https://fi-dari.tn/./uploads/1743679278312blob"", ""https://fi-dari.tn/./uploads/1743679278310blob"", ""https://fi-dari.tn/./uploads/1743679278308blob""]","[{""url"": ""https://fi-dari.tn/./uploads/1743679278272blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278297blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278301blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278299blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278303blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278294blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278305blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278307blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278312blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278310blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}, {""url"": ""https://fi-dari.tn/./uploads/1743679278308blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1""}]","[{""sourceId"": 10, ""url"": ""https://fi-dari.tn/bien/Lac 1-AI28228-1"", ""price"": 2900, ""sellerType"": ""agency"", ""lastModified"": ""2025-04-03 11:21:17""}]","[{""sellerType"": ""agency"", ""contactName"": ""Agence Idéal Immobilier"", ""active"": true}]",1,1,1,1,1,1,"[""elevator"", ""heating"", ""airConditioning"", ""parking""]",2025-04-03 12:30:18,2025-04-03 12:21:17,2025-04-03 11:21:17,2025-04-03 12:21:17,1,2026-02-12 13:22:57
948577,,"l'agence darek immob met en location un très jolie immeuble neuf haut standing au lac 2, il présente les caractéristiques suivantes :

3400 m² en open space 

terrasse


toilettes

gardien

 ascenseurs

fibre optique

près de commerces

accès par gp9

transport public à 5 min

orienté est et sud est

climatisation centrale

double vitrage

parking 

nb: plan sur demande

pour plus d'info merci de contacter notre agence au <a type=""phone"">+21651XXXXXX</a>/<a type=""phone"">+21699XXXXXX</a>",166666.0,3400.0,Immeuble de bureaux,officeBuilding,rental,agency,5199.0,https://fi-dari.tn/uploads/1741002043869blob,"[""https://fi-dari.tn/uploads/1741002043869blob"", ""https://fi-dari.tn/uploads/1741002043888blob"", ""https://fi-dari.tn/uploads/1741002043895blob"", ""https://fi-dari.tn/uploads/1741002043900blob"", ""https://fi-dari.tn/uploads/1741002043904blob""]","[{""url"": ""https://fi-dari.tn/uploads/1741002043869blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI27843-1""}, {""url"": ""https://fi-dari.tn/uploads/1741002043888blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI27843-1""}, {""url"": ""https://fi-dari.tn/uploads/1741002043895blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI27843-1""}, {""url"": ""https://fi-dari.tn/uploads/1741002043900blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI27843-1""}, {""url"": ""https://fi-dari.tn/uploads/1741002043904blob"", ""sourceId"": 10, ""adUrl"": ""https://fi-dari.tn/bien/Lac 1-AI27843-1""}]","[{""sourceId"": 10, ""url"": ""https://fi-dari.tn/bien/Lac 1-AI27843-1"", ""price"": 166666, ""sellerType"": ""agency"", ""lastModified"": ""2025-03-03 11:40:35""}, {""sourceId"": 13, ""url"": ""https://www.menzili.tn/annonce/annonce-80653"", ""price"": 166666, ""sellerType"": ""agency"", ""lastModified"": ""2022-02-18 23:11:11""}]","[{""sellerType"": ""agency"", ""contactName"": ""DAREK IMMOBILIERE & CONSULTING"", ""active"": true}]",2,2,1,1,2,2,"[""elevator"", ""airConditioning"", ""garden"", ""parking"", ""garage""]",2025-03-03 12:45:14,2022-02-18 23:11:11,2025-03-03 11:40:35,2022-02-18 23:11:11,1,2026-02-12 13:23:06
940430,local érigé sur deux niveaux,"Location: Petit immeuble (location bureautique )
Adem immobilière  vous propose a louer à Sousse "" centre ville  "" un immeuble composé  comme suite  :
Réez de chaussé composé d'un accueil et 5 pièces +salle d'eau   
Un premier  étage  composé  d'un accueil et 7 pièces + petite pièce pour archive +salle d'eau   
un deuxième étage  composé  de deux pièces +deux grands terrasses  
Convenable pour différentes activités (centre de formation, un une boite de communication centre d'appel, administration d'une société...) ,
Nos services location:
-Une estimation en adéquation avec le marché locatif.
-La sélection du locataire après une étude approfondie.
-Rédaction un contrat bien détaillé.
Prix:3500 dt/mois
Frais visite: 10dt
Frais d'agence: 10% sur le montant annuel
Soyez les bienvenus à notre agence Immobilière : Trocadéro rue Victor Hugo immeuble Mahjoub B1, ou bien nous contactez
𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : (+216)<a type=""phone"">+21650XXXXXX</a> /(+216) <a type=""phone"">+21650XXXXXX</a> / Viber et WatsApp
𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 Agence <a type=""phone"">+21651XXXXXX</a>
Nos agents sont à votre disposition pour toutes informations et conseils nécessaires pour acquérir le bien immobilier qui vous convient",3500.0,450.0,Immeuble de bureaux,officeBuilding,rental,agency,4616.0,https://www.affare.tn/image/02_2025_43f9ee32.JPG,"[""https://www.affare.tn/image/02_2025_43f9ee32.JPG"", ""https://www.affare.tn/image/02_2025_262b6020.JPG"", ""https://www.affare.tn/image/02_2025_ffbdccf6.JPG"", ""https://www.affare.tn/image/02_2025_f1dd62bd.JPG"", ""https://www.affare.tn/image/02_2025_2e41d899.JPG"", ""https://www.affare.tn/image/02_2025_0826dbcc.JPG"", ""https://www.affare.tn/image/02_2025_1a57075b.JPG""]","[{""url"": ""https://www.affare.tn/image/02_2025_43f9ee32.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886""}, {""url"": ""https://www.affare.tn/image/02_2025_262b6020.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886""}, {""url"": ""https://www.affare.tn/image/02_2025_ffbdccf6.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886""}, {""url"": ""https://www.affare.tn/image/02_2025_f1dd62bd.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886""}, {""url"": ""https://www.affare.tn/image/02_2025_2e41d899.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886""}, {""url"": ""https://www.affare.tn/image/02_2025_0826dbcc.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886""}, {""url"": ""https://www.affare.tn/image/02_2025_1a57075b.JPG"", ""sourceId"": 6, ""adUrl"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886""}]","[{""sourceId"": 6, ""url"": ""https://www.affare.tn/annonce/petit-immeuble-location-bureautique-232886"", ""price"": 3500, ""sellerType"": ""agency"", ""lastModified"": ""2025-02-20 21:01:38""}]","[{""sellerType"": ""agency"", ""contactName"": ""Adem immobilière"", ""active"": true}]",1,1,1,1,1,1,[],2025-02-10 21:46:38,2025-02-10 21:43:44,2025-02-20 21:01:38,2025-02-10 21:43:44,1,2026-02-12 13:23:14
